S,I,R
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,40
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
45,13,41
44,13,41
44,13,41
44,13,41
44,13,41
44,13,41
44,13,41
42,13,43
42,13,43
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,13,44
42,12,44
42,12,44
42,12,44
42,12,44
42,12,44
42,12,44
42,12,44
42,12,44
42,12,44
42,12,44
42,12,45
42,12,45
42,12,45
42,12,45
42,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,45
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
41,12,46
40,12,46
40,12,46
40,12,46
40,12,46
40,12,46
40,12,46
40,12,46
40,12,46
38,12,48
38,12,48
38,12,48
38,12,48
38,12,48
38,12,48
38,12,48
38,12,49
38,12,49
38,12,49
38,12,49
38,12,49
38,12,49
38,12,49
38,12,49
38,12,49
38,12,49
38,11,49
38,11,49
38,11,49
38,11,49
38,12,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,49
38,11,50
38,11,50
38,11,50
38,11,50
38,11,50
38,11,50
38,11,50
38,11,50
38,11,50
38,11,50
38,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,50
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
37,11,51
35,11,53
35,10,53
35,10,53
35,10,53
35,10,53
35,10,53
35,10,53
35,10,53
35,10,53
35,10,53
35,10,53
35,10,53
35,10,53
35,10,53
35,10,54
35,10,54
35,10,54
35,10,54
35,10,54
35,10,54
35,10,54
35,10,54
35,10,54
35,10,54
35,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,54
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,10,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,55
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
34,9,56
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
32,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,58
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,9,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,59
31,8,60
31,8,60
31,8,60
31,8,60
31,8,60
31,8,60
31,8,60
31,8,60
31,8,60
31,8,60
31,8,60
31,8,60
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,8,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,62
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
29,7,63
28,7,63
28,7,63
28,7,63
28,7,63
28,7,63
28,7,63
28,7,63
28,7,63
28,7,63
28,7,63
28,7,63
28,7,63
27,7,65
27,7,65
27,7,65
27,7,65
27,7,65
27,7,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,65
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,6,66
27,5,66
27,5,66
27,5,66
27,5,67
27,5,67
27,5,67
27,5,67
27,5,67
27,5,67
27,5,67
27,5,67
27,5,67
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,68
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,5,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
25,4,69
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,4,71
24,3,72
24,3,72
24,3,72
24,3,72
24,3,72
24,3,72
24,3,72
24,3,72
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,73
22,3,74
22,3,74
22,3,74
21,3,74
21,3,74
21,3,74
21,3,74
21,3,74
21,3,74
21,3,74
21,3,74
21,3,74
21,3,74
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
21,2,75
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
