S,I,R
78,11,9
78,11,9
78,11,9
78,11,10
78,11,10
78,11,10
78,11,10
78,11,10
78,11,10
78,11,10
77,11,10
77,12,10
77,12,10
77,12,10
77,12,10
77,12,10
77,12,10
77,12,10
77,12,10
77,12,10
77,12,10
77,12,10
77,12,10
77,12,10
77,12,10
76,12,10
76,12,10
76,12,10
76,12,10
76,12,10
76,12,10
76,12,10
76,12,10
76,12,10
76,12,10
76,12,10
76,12,10
76,12,10
76,13,10
76,13,10
76,13,10
75,13,10
75,13,10
75,13,10
75,13,10
75,13,10
75,13,10
75,13,10
75,13,10
75,13,10
75,13,10
75,13,10
75,13,10
75,13,11
75,13,11
75,13,11
75,13,11
74,14,11
74,14,11
74,14,11
74,14,11
74,14,11
74,14,11
74,14,11
74,14,11
74,14,11
74,14,11
74,14,11
73,14,12
73,14,12
73,14,12
73,14,12
73,14,12
72,14,12
72,14,12
72,14,12
72,14,12
72,14,12
72,14,12
72,14,12
72,15,12
72,15,12
72,15,12
72,15,12
72,15,12
72,15,12
72,15,12
72,15,12
72,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,15,13
71,15,13
70,15,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,17,13
69,17,13
69,17,13
69,17,13
69,17,13
69,17,13
68,17,13
68,17,13
68,17,13
68,17,13
68,17,13
68,17,13
68,17,13
68,17,13
68,17,13
68,17,13
68,17,13
68,18,13
68,18,13
67,18,13
67,18,13
67,18,14
67,18,14
67,18,14
67,18,14
67,18,14
67,18,14
67,18,14
67,18,14
67,18,14
67,18,14
67,18,14
66,18,14
66,18,14
66,18,14
66,18,14
66,18,14
66,18,14
66,19,14
66,19,14
66,19,14
66,19,14
65,19,15
65,19,15
65,19,15
65,19,15
65,19,15
64,19,15
64,19,15
64,19,15
64,19,15
64,19,15
64,19,15
64,19,15
64,19,15
64,19,15
64,19,15
64,19,15
64,19,15
64,20,15
64,20,15
63,20,15
63,20,15
63,20,16
63,20,16
63,20,16
63,20,16
63,20,16
63,20,16
63,20,16
63,20,16
63,20,16
63,20,16
63,20,16
63,20,16
62,20,16
62,20,16
62,20,16
62,20,16
62,20,16
62,21,16
62,21,16
62,21,16
62,21,16
62,21,16
62,21,16
62,21,16
62,21,16
62,21,16
61,21,16
61,21,16
61,21,16
61,21,16
61,21,16
61,21,16
61,21,16
61,21,16
61,21,16
61,21,16
61,21,16
61,21,16
61,21,16
61,22,16
60,22,17
60,22,17
60,22,17
60,22,17
60,22,17
60,22,17
60,22,17
60,22,17
60,22,17
60,22,17
60,22,17
60,22,17
60,22,17
59,22,17
59,22,17
59,22,17
59,22,17
59,22,17
59,22,17
59,22,17
59,22,17
59,22,17
59,23,17
59,23,17
59,23,17
59,23,17
59,23,17
58,23,17
58,23,17
58,23,18
58,23,18
58,23,18
58,23,18
58,23,18
58,23,18
58,23,18
58,23,18
58,23,18
58,23,18
57,23,19
56,23,19
56,23,19
56,23,19
56,23,19
56,23,19
56,23,19
56,23,19
56,23,19
56,23,19
56,23,19
56,23,19
56,24,19
56,24,19
56,24,19
55,24,19
55,24,19
55,24,19
55,24,19
55,24,20
55,24,20
55,24,20
55,24,20
55,24,20
55,24,20
55,24,20
55,24,20
55,24,20
55,24,20
54,24,20
54,24,20
54,24,20
54,24,20
54,24,20
54,24,20
54,24,20
54,24,20
54,25,20
54,25,20
54,25,20
54,25,20
54,25,20
53,25,20
53,25,20
53,25,20
53,25,20
53,25,20
53,25,20
53,25,20
53,25,20
53,25,21
53,25,21
53,25,21
53,25,21
52,25,21
52,25,21
52,25,21
52,25,21
52,25,21
52,25,21
52,25,21
52,25,21
52,26,21
52,26,21
52,26,21
52,26,21
52,26,21
52,26,21
52,26,21
51,26,21
51,26,21
51,26,21
51,26,21
51,26,21
51,26,21
51,26,21
51,26,22
51,26,22
51,26,22
51,26,22
51,26,22
51,26,22
51,26,22
50,26,22
50,26,22
50,26,22
50,26,22
50,26,22
50,26,22
50,26,22
50,26,22
50,26,22
50,26,22
50,26,22
50,26,22
50,26,22
50,26,23
50,26,23
49,26,23
49,26,23
48,26,24
48,26,24
48,26,24
48,27,24
48,27,24
48,27,24
48,27,24
48,27,24
48,27,24
48,27,24
48,27,24
47,27,24
47,27,24
47,27,24
47,27,24
47,27,24
47,27,24
47,27,24
47,27,25
47,27,25
47,27,25
47,27,25
47,27,25
47,27,25
47,27,25
46,27,25
46,27,25
46,27,25
46,27,25
46,27,25
46,27,25
46,28,25
46,28,25
46,28,25
46,28,25
46,28,25
46,28,25
46,28,25
45,28,25
45,28,25
45,28,25
45,28,25
45,28,25
45,28,25
45,28,26
45,28,26
45,28,26
45,28,26
45,28,26
45,28,26
45,28,26
45,28,26
44,28,26
44,28,26
44,28,26
44,28,26
44,28,26
44,28,26
44,28,26
44,29,26
44,29,26
44,29,26
44,29,26
44,29,26
44,29,26
43,29,26
43,29,26
43,29,26
43,29,26
43,29,26
43,29,27
43,29,27
43,29,27
43,29,27
43,29,27
43,29,27
43,29,27
43,29,27
43,29,27
42,29,27
42,29,27
42,29,27
42,29,27
42,29,27
42,29,27
42,29,27
42,29,27
42,29,27
42,29,27
42,29,28
42,29,28
42,29,28
42,29,28
42,29,28
41,29,28
41,29,28
41,29,28
41,29,28
41,29,28
41,29,28
39,29,30
39,30,30
39,30,30
39,30,30
39,30,30
39,30,30
39,30,30
39,30,30
39,30,30
39,30,30
39,30,30
38,30,30
38,30,30
38,30,31
38,30,31
38,30,31
38,30,31
38,30,31
38,30,31
38,30,31
38,30,31
38,30,31
38,30,31
38,30,31
38,30,31
38,30,31
37,30,31
37,30,31
37,30,31
37,30,31
37,30,31
37,30,31
37,30,31
37,30,31
37,30,31
37,30,31
37,30,31
37,30,32
37,30,32
37,30,32
36,30,32
36,30,32
36,30,32
36,30,32
36,30,32
36,30,32
36,31,32
36,31,32
36,31,32
36,31,32
36,31,32
36,31,32
36,31,32
36,31,32
36,31,32
36,31,32
36,31,32
35,31,32
35,31,32
35,31,32
35,31,32
35,31,32
35,31,32
35,31,32
35,31,32
35,31,33
35,31,33
35,31,33
35,31,33
35,31,33
35,31,33
35,31,33
35,31,33
35,31,33
35,31,33
35,31,33
34,31,33
34,31,33
34,31,33
34,31,33
34,31,33
34,31,33
34,31,33
34,31,33
34,31,33
34,31,33
34,31,33
34,31,34
34,31,34
34,31,34
34,31,34
33,31,34
33,31,34
33,31,34
33,31,34
33,31,34
33,31,34
33,31,34
33,31,34
33,31,34
31,31,36
31,31,36
31,31,36
31,32,36
31,32,36
31,32,36
31,32,36
31,31,36
31,31,36
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
30,32,37
29,32,37
29,32,37
29,32,37
29,32,37
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
29,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
26,32,40
26,32,40
26,32,40
26,32,40
26,32,40
26,32,40
26,32,40
26,32,40
24,32,42
24,32,42
24,32,42
24,32,42
24,32,42
24,32,42
24,32,42
24,32,42
24,32,42
24,32,43
24,32,43
24,32,43
