S,I,R
22,9,68
22,8,68
22,8,68
22,8,68
22,8,68
22,8,68
22,8,68
22,8,68
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,8,69
22,7,69
22,7,70
22,7,70
22,7,70
22,7,70
22,7,70
22,7,70
22,7,70
22,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,70
21,7,71
21,7,71
21,7,71
21,7,71
21,7,71
21,7,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,71
21,6,72
21,6,72
21,6,72
21,6,72
21,6,72
21,6,72
21,6,72
21,6,72
21,6,72
21,6,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,72
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,5,73
21,4,73
21,4,73
21,4,73
21,4,73
21,4,73
21,4,73
21,4,73
21,4,73
21,4,73
21,4,73
21,4,73
21,4,73
21,4,73
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,4,74
21,3,74
21,3,74
21,3,74
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
21,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,75
20,3,76
20,3,76
20,3,76
20,3,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,76
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,2,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,77
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,1,78
20,0,78
20,1,78
20,1,78
20,1,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,78
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
20,0,79
